2012-02-22T09:40:50Z,-121.804443,46.761055,7646.740723,182.968201,79.051826,4.041001
2012-02-22T09:40:51Z,-121.804855,46.756603,7750.993164,187.207840,93.681938,2.519300
2012-02-22T09:40:52Z,-121.805672,46.752205,7815.680664,189.427811,95.048141,1.453084
2012-02-22T09:40:53Z,-121.806778,46.747902,7849.121094,194.127731,89.713379,0.532472
2012-02-22T09:40:54Z,-121.808456,46.743752,7860.654785,202.390915,85.657669,0.286696
2012-02-22T09:40:55Z,-121.811050,46.739761,7866.607422,210.749237,81.467087,0.524351
2012-02-22T09:40:56Z,-121.814445,46.736034,7882.167480,218.522003,77.335770,1.287391
2012-02-22T09:40:57Z,-121.818771,46.732510,7922.736816,226.965012,77.227882,2.170205
2012-02-22T09:40:58Z,-121.823654,46.729534,7987.654297,235.159485,77.451653,2.992286
2012-02-22T09:40:59Z,-121.829132,46.727055,8076.087891,243.455139,78.885330,3.682160
2012-02-22T09:41:00Z,-121.835106,46.725132,8183.025879,251.863190,80.882149,4.096350
2012-02-22T09:41:01Z,-121.841301,46.723850,8297.567383,260.046722,82.052666,4.322753
2012-02-22T09:41:02Z,-121.847839,46.723175,8419.541992,268.473145,83.158775,4.400235
2012-02-22T09:41:03Z,-121.854355,46.723160,8540.104492,276.695648,84.278656,4.304595
2012-02-22T09:41:04Z,-121.861183,46.723835,8662.548828,285.413086,85.279510,4.056198
2012-02-22T09:41:05Z,-121.867424,46.725117,8769.801758,293.683960,85.780693,3.754884
2012-02-22T09:41:06Z,-121.873405,46.727024,8867.636719,302.000793,86.234604,3.375800
2012-02-22T09:41:07Z,-121.879219,46.729660,8957.531250,310.594269,85.911072,3.003749
2012-02-22T09:41:08Z,-121.884232,46.732735,9032.914062,318.624542,83.624367,2.940553
2012-02-22T09:41:09Z,-121.888603,46.736294,9106.620117,326.819946,82.721481,3.013929
2012-02-22T09:41:10Z,-121.892204,46.740253,9181.566406,335.054565,83.736504,2.964244
2012-02-22T09:41:11Z,-121.894897,46.744446,9251.992188,343.133514,84.798996,2.792236
2012-02-22T09:41:12Z,-121.896744,46.748962,9316.675781,351.374786,85.664436,2.480276
2012-02-22T09:41:13Z,-121.897629,46.753639,9370.545898,359.719452,86.158798,2.101884
